872578810095321000;19/01/2017 22:00:00;1
722630910095690000;19/01/2017 22:00:00;1
722630910095700000;19/01/2017 22:00:00;1
722630910095710000;19/01/2017 22:00:00;1
722630910095720000;19/01/2017 22:00:00;1
2670910095740650;19/01/2017 22:00:00;1
2670910095790650;19/01/2017 22:00:00;1
572581610096012000;19/01/2017 22:00:00;1
202572410096240000;19/01/2017 22:00:00;1
2677310096324360;19/01/2017 22:00:00;1
2676110096447530;19/01/2017 22:00:00;1
902658610096486000;19/01/2017 22:00:00;1
682613210096870000;19/01/2017 22:00:00;1
152666010096996000;19/01/2017 22:00:00;1
492635410097102000;19/01/2017 22:00:00;1
302664710097601000;19/01/2017 22:00:00;1
152640210097730000;19/01/2017 22:00:00;1
152640210097740000;19/01/2017 22:00:00;1
532659610097786000;19/01/2017 22:00:00;1
912626010097900000;19/01/2017 22:00:00;1
912626010097950000;19/01/2017 22:00:00;1
872606010099505000;19/01/2017 22:00:00;1
872612010099560000;19/01/2017 22:00:00;1
872612010099570000;19/01/2017 22:00:00;1
712595110100013000;19/01/2017 22:00:00;1
712595110100023000;19/01/2017 22:00:00;1
422598410100610000;19/01/2017 22:00:00;1
422598410100620000;19/01/2017 22:00:00;1
422577210100720000;19/01/2017 22:00:00;1
422577210100730000;19/01/2017 22:00:00;1
422577210100770000;19/01/2017 22:00:00;1
2573910101060450;19/01/2017 22:00:00;1
532580410101600000;19/01/2017 22:00:00;1
712583810102260000;19/01/2017 22:00:00;1
912561910102610000;19/01/2017 22:00:00;1
872562120191321000;19/01/2017 22:00:00;1
872562120191331000;19/01/2017 22:00:00;1
872562120191341000;19/01/2017 22:00:00;1
872562120191351000;19/01/2017 22:00:00;1
682561720191440000;19/01/2017 22:00:00;1
682561720191450000;19/01/2017 22:00:00;1
222562520191460000;19/01/2017 22:00:00;1
222562520191470000;19/01/2017 22:00:00;1
2563220191580320;19/01/2017 22:00:00;1
2563220191590320;19/01/2017 22:00:00;1
682565920191880000;19/01/2017 22:00:00;1
682565920191890000;19/01/2017 22:00:00;1
42568720192340400;19/01/2017 22:00:00;1
42568720192350400;19/01/2017 22:00:00;1
342567220192803000;19/01/2017 22:00:00;1
342567220192813000;19/01/2017 22:00:00;1
532571920193010000;19/01/2017 22:00:00;1
532571920193020000;19/01/2017 22:00:00;1
492566320193140000;19/01/2017 22:00:00;1
912573820193170000;19/01/2017 22:00:00;1
722570120193640000;19/01/2017 22:00:00;1
722570120193650000;19/01/2017 22:00:00;1
42568120193880400;19/01/2017 22:00:00;1
912582520194165000;19/01/2017 22:00:00;1
912582620194305000;19/01/2017 22:00:00;1
912582620194315000;19/01/2017 22:00:00;1
912582620194325000;19/01/2017 22:00:00;1
822580920194800000;19/01/2017 22:00:00;1
822580920194810000;19/01/2017 22:00:00;1
822580920194820000;19/01/2017 22:00:00;1
2594720195484990;19/01/2017 22:00:00;1
42598820196732900;19/01/2017 22:00:00;1
252599820196860000;19/01/2017 22:00:00;1
722603520197207000;19/01/2017 22:00:00;1
22604420197210200;;
502605220197280000;;
502605220197290000;;
722606920197414000;;
722606920197424000;;
22607120197521900;;
22607120197531900;;
872609220197845000;;
872610020198080000;;
492610520198093000;;
492610520198103000;;
872612020198320000;;
912613320198515000;;
912613320198525000;;
912613320198535000;;
492612120198540000;;
722616720199520000;;
912618220200202000;;
912621920200505000;;
172623620200981000;;
172623620200991000;;
682631320201751000;;
812632220201811000;;
182632920201931000;;
182632920201941000;;
342634420201960000;;
342634420201970000;;
922636620202271000;;
202639920202627000;;
202639920202637000;;
202639920202647000;;
202639920202657000;;
722641320202850000;;
912641620202864000;;
502642720203080000;;
502642720203090000;;
492643520203370000;;
922644220203441000;;
312646120203787000;;
822646520203823000;;
742647920204065000;;
172649020204210000;;
632649520204280000;;
722652120204961000;;
832657320206203000;;
722658220206353000;;
492659420206610000;;
492659420206620000;;
492659420206630000;;
202661220207125000;;
342664620207514000;;
2667820208102340;;
722670120208867000;;
2670820208941740;;
252671220209051000;;
342673220209750000;;
2677120210507530;;
2677520210632960;;
2677520210642960;;
682682720211221000;;
682682720211231000;;
812687320212237000;;
812687320212247000;;
812687320212257000;;
812687320212267000;;
812687320212277000;;
742687920212413000;;
872687820212440000;;
532690120212702000;;
202690220212710000;;
202690420212881000;;
872691120213301000;;
872691120213311000;;
682691720213363000;;
682691720213373000;;
682691720213383000;;
252692720213480000;;
762693120213593000;;
762693120213603000;;
342694220213700000;;
722696420214340000;;
342696520214350000;;
912696720214452000;;
342697220214527000;;
722697620214724000;;
722697620214734000;;
12698020214800700;;
12698020214810700;;
202698520214900000;;
202698920214995000;;
202698920215005000;;
2699920215455740;;
122700120215477000;;
532702920216157000;;
872703520216282000;;
982704320216417000;;
202704520216450000;;
682704720216481000;;
802704920216575000;;
532705420216697000;;
42707520217332600;;
152708720217556000;;
152708720217566000;;
192709320217793000;;
222709520217870000;;
222709520217880000;;
722709920217955000;;
722709920217965000;;
152710020217991000;;
22710820218162300;;
682711020218171000;;
872712120218405000;;
2713820218805860;;
342714420219080000;;
342714420219090000;;
152718920220151000;;
92719020220167500;;
2719920220384410;;
682720320220451000;;
152723020221026000;;
722723420221086000;;
722723420221096000;;
722724020221227000;;
992726320221657000;;
52727420222133900;;
42728320222350500;;
42728320222360500;;
152728420222371000;;
712733120223353000;;
842736720224361000;;
842736720224371000;;
232737820224692000;;
232737820224702000;;
152738720225027000;;
152738720225037000;;
152738720225047000;;
592739520225327000;;
22739620225330700;;
342740320225463000;;
942741120225767000;;
942741120225777000;;
2742520226070670;;
872743520226425000;;
762743820226480000;;
762743820226490000;;
762743820226500000;;
42746020226847600;;
762746220226850000;;
762746220226860000;;
912747020226917000;;
912747020226927000;;
912747020226937000;;
912747220227025000;;
912747220227035000;;
762748120227420000;;
762748120227430000;;
762749420227930000;;
682749520227983000;;
682749520227993000;;
682749520228003000;;
682749520228013000;;
682749520228023000;;
682749520228033000;;
2751520228462340;;
722751820228591000;;
912751920228652000;;
912751920228662000;;
912751920228672000;;
632753020228787000;;
232754420229012000;;
2755020229207610;;
742755420229233000;;
32755720229363900;;
32755720229373900;;
32755720229383900;;
532759820230340000;;
222761020230600000;;
802761220230673000;;
802761220230683000;;
802761220230693000;;
802761520230773000;;
632764120231307000;;
632764120231317000;;
132764920231511000;;
132764920231521000;;
392765220231651000;;
202765620231747000;;
342765920231801000;;
42768420232447600;;
42768420232457600;;
42768420232467600;;
582768920232580000;;
582768920232590000;;
912769220232660000;;
682769320232671000;;
632771420233197000;;
152771720233355000;;
202772320233465000;;
202772320233475000;;
202772320233485000;;
202772620233620000;;
202773720233786000;;
822774420233993000;;
342774520234073000;;
872777920234941000;;
342778420235081000;;
152778720235143000;;
152778720235153000;;
152778720235163000;;
52780120235551500;;
152780820235713000;;
152782020235867000;;
492782420235900000;;
722782620235911000;;
202782720235936000;;
152782820236007000;;
152782820236017000;;
2783120236087660;;
682783420236110000;;
682783420236120000;;
222784720236353000;;
982786520236710000;;
702786620236737000;;
722786820236757000;;
532789020237175000;;
532789020237185000;;
532789520237255000;;
532789520237265000;;
682791320237640000;;
492791420237653000;;
492791720237710000;;
452793820238144000;;
632794720238402000;;
632794720238412000;;
632794720238422000;;
402795120238501000;;
722796920238922000;;
912797820239320000;;
62798020239330400;;
62798020239340400;;
62798020239350400;;
62798020239360400;;
202798120239395000;;
182798920239601000;;
722800620239950000;;
152803320240507000;;
22803520240561900;;
682806420240943000;;
302808920241422000;;
872812620242131000;;
532818620243047000;;
972818720243191000;;
22821020243631900;;
442822720244082000;;
682823720244292000;;
682823720244302000;;
202825820244716000;;
202825820244726000;;
202825820244736000;;
872826320244837000;;
402826920244937000;;
512828520245133000;;
832833220245883000;;
972836420246490000;;
2838520246957740;;
872839920247231000;;
102840520247374000;;
682842120247813000;;
22842920247977400;;
42843020247985900;;
42843020247995900;;
842844520248291000;;
842844520248301000;;
552847620248851000;;
2849320249351700;;
2849320249361700;;
202852420249986000;;
202852420249996000;;
202852420250006000;;
202852720250106000;;
882853820250407000;;
882853820250417000;;
342855720250750000;;
492856020250800000;;
192856820250867000;;
192856820250877000;;
122857920251110000;;
592860220251612000;;
592860220251622000;;
912860720251827000;;
502861620252027000;;
502861620252037000;;
502861620252047000;;
42863120252400900;;
342863820252701000;;
342864020252711000;;
342864020252721000;;
202864320252765000;;
682864820252841000;;
682864820252851000;;
712865020252900000;;
712865020252910000;;
2865420253077780;;
572866720253402000;;
342866820253421000;;
42870220254287700;;
42870220254297700;;
42870220254307700;;
532870520254375000;;
532870520254385000;;
872871120254481000;;
632871620254557000;;
912872720254757000;;
442872920254827000;;
762873220254873000;;
722874120255247000;;
902876320255691000;;
722877820256076000;;
42879520256407700;;
42880320256547800;;
872881120256650000;;
872881120256660000;;
872882020256810000;;
872882020256820000;;
502883220257173000;;
722883520257231000;;
532884220257342000;;
532884220257352000;;
822884820257400000;;
822884820257410000;;
822884820257420000;;
822884820257430000;;
2885220257545860;;
972888020258636000;;
972888020258646000;;
202888520258746000;;
872894420259900000;;
342897020260397000;;
342897020260407000;;
492897120260430000;;
532904620261454000;;
492906220261745000;;
492906220261755000;;
492906220261765000;;
872907320261957000;;
182907520261977000;;
912909420262296000;;
342909620262377000;;
722911820262822000;;
722911820262832000;;
722912420262914000;;
722912420262924000;;
102913620263187000;;
632915320263672000;;
202916320263920000;;
202917120264050000;;
802917320264105000;;
202917820264190000;;
152919920264500000;;
252921120264635000;;
252921120264645000;;
182921220264657000;;
182921220264667000;;
492922020264811000;;
842922620264890000;;
842922620264900000;;
62923120265027800;;
62923120265037800;;
722923220265073000;;
672923320265086000;;
672923320265096000;;
492923820265192000;;
682924020265202000;;
722924720265311000;;
2924820265326240;;
722926320265575000;;
692928120265937000;;
912929320266147000;;
912929320266157000;;
372932520266926000;;
372932520266936000;;
912932920266997000;;
202933620267237000;;
152934120267327000;;
882936320267687000;;
682937020267831000;;
342937920268037000;;
92939320268284000;;
202939420268297000;;
782939620268317000;;
262941720268600000;;
262941720268610000;;
912942120268667000;;
492942720268777000;;
912944020268947000;;
722945420269212000;;
72947020269510900;;
722951020270224000;;
722951020270234000;;
722951020270244000;;
202951320270266000;;
532956320271175000;;
62957020271320400;;
62957020271330400;;
722958920271542000;;
32961620271997600;;
272962820272133000;;
402964920272523000;;
252968620273540000;;
912969320273943000;;
872971720274461000;;
532972020274497000;;
532972020274507000;;
342972720274620000;;
182975020275256000;;
182975020275266000;;
532977020275596000;;
492982820276780000;;
712986020277280000;;
872986320277351000;;
872986320277361000;;
42988420277722000;;
722989420277863000;;
742990320278086000;;
2991220278257660;;
132991420278300000;;
132991420278310000;;
952991520278327000;;
72992220278451900;;
72992420278501900;;
532993020278655000;;
532993020278665000;;
532993020278675000;;
42995920279380500;;
682997320279650000;;
722997820279734000;;
722997820279754000;;
722998020279784000;;
2998120279842000;;
532998520279905000;;
2999220280266150;;
2999220280276150;;
2999220280286150;;
2999220280296150;;
823000120280550000;;
823000120280560000;;
823000120280570000;;
823000320280600000;;
343000820280660000;;
343000820280670000;;
723001720280847000;;
723001720280887000;;
43002820281088000;;
183004820281316000;;
183004820281326000;;
443005020281478000;;
443006420281748000;;
493006720281797000;;
43012220282850400;;
3012320282900450;;
43012820283063500;;
